3.034856	0.003134
3.050380	0.000625
3.065904	0.000036
3.081427	0.000005
3.096951	0.000000
3.112474	0.000000
3.127998	0.000000
3.143521	0.000000
3.159045	0.000000
3.174568	0.000000
3.190092	0.000000
3.205616	0.000000
3.221139	0.000000
3.236663	0.000106
3.252186	0.000066
3.267710	0.000161
3.283233	0.000716
3.298757	0.002742
3.314281	0.005527
3.329804	0.009475
3.345328	0.016718
3.360851	0.017335
3.376375	0.016378
3.391898	0.011955
3.407422	0.005217
3.422945	0.001880
3.438469	0.000942
3.453993	0.000001
3.469516	0.000000
3.485040	0.000000
3.500563	0.000000
3.516087	0.000000
3.531610	0.000000
3.547134	0.000000
3.562658	0.000000
3.578181	0.000000
3.593705	0.000000
3.609228	0.000000
3.624752	0.000000
3.640275	0.000000
3.655799	0.000000
3.671322	0.000000
3.686846	0.000000
3.702370	0.000000
3.717893	0.000000
3.733417	0.000000
3.748940	0.000116
3.764464	0.000003
3.779987	0.000000
3.795511	0.000288
3.811035	0.001122
3.826558	0.003941
3.842082	0.007206
3.857605	0.011321
3.873129	0.014503
3.888652	0.015744
3.904176	0.010705
3.919699	0.006725
3.935223	0.003708
3.950747	0.002512
3.966270	0.002285
3.981794	0.005583
3.997317	0.010253
4.012841	0.020813
4.028364	0.029740
4.043888	0.028960
4.059412	0.023424
4.074935	0.014697
4.090459	0.007221
4.105982	0.002887
4.121506	0.001377
4.137029	0.000526
4.152553	0.000064
4.168076	0.000000
4.183600	0.000000
4.199124	0.000000
4.214647	0.000000
4.230171	0.000000
4.245694	0.000000
4.261218	0.000000
4.276741	0.000000
4.292265	0.000000
4.307788	0.000000
4.323312	0.000000
4.338836	0.000000
4.354359	0.000000
4.369883	0.000051
4.385406	0.000128
4.400930	0.000664
4.416453	0.001605
4.431977	0.004032
4.447501	0.006546
4.463024	0.010900
4.478548	0.014864
4.494071	0.011312
4.509595	0.008968
4.525118	0.004553
4.540642	0.001926
4.556165	0.000767
4.571689	0.000506
4.587213	0.000089
4.602736	0.000000
4.618260	0.000000
4.633783	0.000000
4.649307	0.000000
4.664830	0.000000
4.680354	0.000000
4.695878	0.000000
4.711401	0.000000
4.726925	0.000000
4.742448	0.000000
4.757972	0.000000
4.773495	0.000099
4.789019	0.000264
4.804542	0.000762
4.820066	0.002616
4.835590	0.007954
4.851113	0.016082
4.866637	0.020896
4.882160	0.024287
4.897684	0.020199
4.913207	0.015618
4.928731	0.008288
4.944255	0.004098
4.959778	0.001151
4.975302	0.000489
4.990825	0.000003
5.006349	0.000000
5.021872	0.000089
5.037396	0.000166
5.052919	0.000772
5.068443	0.002628
5.083967	0.006158
5.099490	0.013432
5.115014	0.019963
5.130537	0.021544
5.146061	0.021654
5.161584	0.015330
5.177108	0.008784
5.192632	0.004387
5.208155	0.001392
5.223679	0.000379
5.239202	0.000081
5.254726	0.000048
5.270249	0.000000
5.285773	0.000000
5.301296	0.000000
5.316820	0.000000
5.332344	0.000000
5.347867	0.000000
5.363391	0.000000
5.378914	0.000000
5.394438	0.000000
5.409961	0.000000
5.425485	0.000000
5.441009	0.000000
5.456532	0.000000
5.472056	0.000000
5.487579	0.000013
5.503103	0.000121
5.518626	0.000395
5.534150	0.001026
5.549673	0.002726
5.565197	0.005928
5.580721	0.008441
5.596244	0.009854
5.611768	0.009653
5.627291	0.007697
5.642815	0.004175
5.658338	0.002091
5.673862	0.001077
5.689386	0.000293
5.704909	0.000135
5.720433	0.000075
5.735956	0.000357
5.751480	0.000876
5.767003	0.002056
5.782527	0.004504
5.798050	0.007794
5.813574	0.010730
5.829098	0.009045
5.844621	0.008202
5.860145	0.006858
5.875668	0.006889
5.891192	0.012734
5.906715	0.015850
5.922239	0.018392
5.937763	0.018825
5.953286	0.013749
5.968810	0.009047
5.984333	0.004707
5.999857	0.001283
6.015380	0.000581
6.030904	0.000015
6.046427	0.000000
6.061951	0.000000
6.077475	0.000000
6.092998	0.000000
6.108522	0.000000
6.124045	0.000018
6.139569	0.000275
6.155092	0.000876
6.170616	0.002172
6.186140	0.004607
6.201663	0.009172
6.217187	0.015095
6.232710	0.020064
6.248234	0.018454
6.263757	0.011998
6.279281	0.007831
6.294804	0.003460
6.310328	0.001425
6.325852	0.000526
6.341375	0.000143
6.356899	0.000027
6.372422	0.000000
6.387946	0.000000
6.403469	0.000000
6.418993	0.000000
6.434517	0.000000
6.450040	0.000000
6.465564	0.000000
6.481087	0.000000
6.496611	0.000000
6.512134	0.000000
6.527658	0.000000
6.543181	0.000000
6.558705	0.000000
6.574229	0.000000
6.589752	0.000000
6.605276	0.000000
6.620799	0.000042
6.636323	0.000360
6.651846	0.000837
6.667370	0.001971
6.682894	0.004110
6.698417	0.005691
6.713941	0.009225
6.729464	0.009780
6.744988	0.007906
6.760511	0.007304
6.776035	0.010774
6.791558	0.013574
6.807082	0.016899
6.822606	0.017524
6.838129	0.012625
6.853653	0.007914
6.869176	0.004141
6.884700	0.001413
6.900223	0.000519
6.915747	0.000713
6.931271	0.002232
6.946794	0.005042
6.962318	0.009375
6.977841	0.013317
6.993365	0.016616
7.008888	0.017283
7.024412	0.010760
7.039935	0.006008
7.055459	0.003177
7.070983	0.000869
7.086506	0.000248
7.102030	0.000064
7.117553	0.000006
7.133077	0.000000
7.148600	0.000000
7.164124	0.000000
7.179647	0.000000
7.195171	0.000000
7.210695	0.000000
7.226218	0.000000
7.241742	0.000032
7.257265	0.000295
7.272789	0.001206
7.288312	0.002819
7.303836	0.006264
7.319360	0.010880
7.334883	0.015958
7.350407	0.015947
7.365930	0.013778
7.381454	0.007077
7.396977	0.004326
7.412501	0.001957
7.428024	0.000859
7.443548	0.000113
7.459072	0.000113
7.474595	0.000005
7.490119	0.000000
7.505642	0.000000
7.521166	0.000000
7.536689	0.000000
7.552213	0.000000
7.567737	0.000000
7.583260	0.000000
7.598784	0.000000
7.614307	0.000000
7.629831	0.000000
7.645354	0.000000
7.660878	0.000020
7.676401	0.000257
7.691925	0.000594
7.707449	0.001829
7.722972	0.002805
7.738496	0.005783
7.754019	0.008890
